id	file	line	scope	pattern	expression	current_authority_source	classification	canonical_owner	proposed_action	behavior_change	test_or_contract_coverage	review_status
FB-00079	skills/buster/pipeline/services/git-workflows.ts	310	normalizePushBranch	pipe_pipe	normalized.startsWith('-') ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00080	skills/buster/pipeline/services/git-workflows.ts	311	normalizePushBranch	pipe_pipe	normalized.startsWith('/') ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00081	skills/buster/pipeline/services/git-workflows.ts	312	normalizePushBranch	pipe_pipe	normalized.endsWith('/') ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00082	skills/buster/pipeline/services/git-workflows.ts	313	normalizePushBranch	pipe_pipe	normalized.endsWith('.') ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00083	skills/buster/pipeline/services/git-workflows.ts	314	normalizePushBranch	pipe_pipe	normalized === '@' ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00084	skills/buster/pipeline/services/git-workflows.ts	315	normalizePushBranch	pipe_pipe	normalized.includes('..') ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00085	skills/buster/pipeline/services/git-workflows.ts	316	normalizePushBranch	pipe_pipe	normalized.includes('@{') ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00086	skills/buster/pipeline/services/git-workflows.ts	317	normalizePushBranch	pipe_pipe	normalized.includes('//') ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00087	skills/buster/pipeline/services/git-workflows.ts	318	normalizePushBranch	pipe_pipe	/(?:^|\/)\./.test(normalized) ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00088	skills/buster/pipeline/services/git-workflows.ts	319	normalizePushBranch	pipe_pipe	/(?:^|\/)[^/]+\.lock(?:\/|$)/.test(normalized) ||	normalizePushBranch	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00089	skills/buster/pipeline/services/git-workflows.ts	342	gitPushWithRetry	pipe_pipe	const budget = opts.budget || null;	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00090	skills/buster/pipeline/services/git-workflows.ts	343	gitPushWithRetry	pipe_pipe	const signal = opts.signal || null;	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00091	skills/buster/pipeline/services/git-workflows.ts	344	gitPushWithRetry	pipe_pipe	const logger = opts.logger || null;	caller options/dependencies	remove_runtime_dependency_injection_default	composition boundary	Move dependency wiring to tests or explicit composition boundary; runtime should not hide missing dependencies.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00092	skills/buster/pipeline/services/discord.ts	56	discordWebhookTimeoutMs	pipe_pipe	if (!config?.discord || typeof config.discord !== 'object' || Array.isArray(config.discord)) {	configuration or policy value	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00093	skills/buster/pipeline/services/discord.ts	60	discordWebhookTimeoutMs	pipe_pipe	if (!Number.isInteger(timeoutMs) || timeoutMs <= 0) {	configuration or policy value	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00094	skills/buster/pipeline/services/discord.ts	110	reportBusterDiscordIncident	pipe_pipe	context?.project || 'unknown',	runtime context/correlation	replace_placeholder_with_typed_absence	typed absence owner	Replace placeholder display text with typed absence, omitted field, or typed failure when required.	absence_representation_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00095	skills/buster/pipeline/services/discord.ts	111	reportBusterDiscordIncident	pipe_pipe	context?.run_id || 'unknown',	runtime context/correlation	replace_placeholder_with_typed_absence	typed absence owner	Replace placeholder display text with typed absence, omitted field, or typed failure when required.	absence_representation_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00096	skills/buster/pipeline/services/discord.ts	112	reportBusterDiscordIncident	pipe_pipe	context?.module_id || 'global',	runtime context/correlation	replace_placeholder_with_typed_absence	typed absence owner	Replace placeholder display text with typed absence, omitted field, or typed failure when required.	absence_representation_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00097	skills/buster/pipeline/services/discord.ts	114	reportBusterDiscordIncident	pipe_pipe	options.scope || 'global'	caller options/dependencies	replace_placeholder_with_typed_absence	typed absence owner	Replace placeholder display text with typed absence, omitted field, or typed failure when required.	absence_representation_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00098	skills/buster/pipeline/services/discord.ts	118	reportBusterDiscordIncident	nullish	includeErrorDetail: options.includeErrorDetail ?? true,	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00099	skills/buster/pipeline/services/discord.ts	119	reportBusterDiscordIncident	pipe_pipe	level: options.level || 'WARN',	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00100	skills/buster/pipeline/services/discord.ts	125	normalizeIdentity	pipe_pipe	if (value === undefined || value === null || value === '') return null;	normalizeIdentity	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-00101	skills/buster/pipeline/services/discord.ts	130	normalizeAttempt	pipe_pipe	if (value === undefined || value === null || value === '') return null;	normalizeAttempt	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
